Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,
1,2264,Maharashtra,"MGIMS, Wardha",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",1000,
1,2265,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 60,823",0,?0,715,
1,2266,Bihar,"IGIMS, Patna",DERMATOLOGY,AIQ,EWS,"?1,60,000","?1,22,878",0,? 0,1170,
1,2267,Tamil Nadu,"Madras Med Coll, Chennai",PAEDIATRICS,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",7285,
1,2268,Gujarat,"Govt Med Coll, Surat",GENERAL SURGERY,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1150,
1,2269,Madhya Pradesh,"Bundelkhand Med Coll, Sagar",GENERAL MEDICINE,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",750,
1,2270,Telangana,"Osmania Med Coll, Hyderabad",TBRD,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,2271,Telangana,"Osmania Med Coll, Hyderabad",ENT,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,2272,Maharashtra,"Govt Med Coll, Latur",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",750,
1,2273,Odisha,"MKCG, Berhampur",OBG,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",1140,
1,2274,Uttar Pradesh,"SN Med Coll, Agra",GENERAL MEDICINE,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",976,
1,2275,Uttar Pradesh,"Yashoda SS Hosp, Ghaziabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 62,000",0,? 0,300,
1,2276,Jammu and Kashmir,"Govt Med Coll, Jammu",PAEDIATRICS,AIQ,GEN,"?25,000","? 63,240",0,?0,2663,
1,2277,Kerala,"Govt Med Coll, Kozhikode",OBG,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",3025,
1,2278,Tamil Nadu,Govt Sivagangai Med Coll,GENERAL MEDICINE,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",Info Not Available,
1,2279,Odisha,"SCB, Cuttack",PAEDIATRICS,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",2106,
1,2280,Karnataka,"ESIC Med Coll,Gulbarga",GENERAL MEDICINE,AIQ,GEN,"?2,50,000","?1,14,016",2,"?10,00,000",480,
1,2283,Delhi,"ABVIMS (Dr RML Hosp), Delhi",OPHTHALMOLOGY,AIQ,GEN,"? 51,000","? 136,008",1,"? 2,000,000",1626,
1,2284,Jammu and Kashmir,"Govt Med Coll, Srinagar",RADIO DIAGNOSIS,AIQ,OBC,"?32,500","? 63,240",0,?0,3120,
1,2285,Jharkhand,"CIP, Ranchi",PSYCHIATRY,AIQ,GEN,"? 3,000","? 100,706",0,? 0,643,
1,2286,Tamil Nadu,"Kovai MedicalCentre,Coimbatore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,1650,
1,2287,Rajasthan,"SP Med Coll, Bikaner",GENERAL MEDICINE,AIQ,OBC,"?14,093","?87,216",2,"? 15,000,000",1570,
1,2290,Telangana,"Osmania Med Coll, Hyderabad",PAEDIATRICS,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,2291,Tamil Nadu,"Stanley Med Coll, Chennai",GENERAL SURGERY,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",1661,
1,2293,Maharashtra,"Poona Hospital & RC, Pune",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 94,200",0,? 0,300,
1,2294,Rajasthan,"SMS, Jaipur",ORTHOPAEDICS,AIQ,GEN,"?14,093","?87,216",2,"? 10,000,000",5702,
1,2295,Uttar Pradesh,"Dr RML IMS, Lucknow",GENERAL SURGERY,AIQ,GEN,"?35,000","? 126,726",2,"?40,00,000",1368,
1,2296,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL SURGERY,IP,GEN,"? 51,000","? 136,008",1,"? 2,000,000",1626,
1,2298,Delhi,"MAMC, Delhi",PAEDIATRICS,DU,GEN,"?16,200","?1,32,336",1,"? 2,000,000",2800,
1,2299,Delhi,"VMMC, Delhi",RADIO DIAGNOSIS,IP,SC,"?15,000","?1,20,965",1,"? 2,000,000",1550,
1,2302,Tamil Nadu,Govt Dharmapuri Med Coll,GENERAL MEDICINE,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",Info Not Available,
1,2303,Kerala,"Govt Med Coll, Kozhikode",TBRD,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",3025,
1,2304,Haryana,"Pt BD Sharma, Rohtak",ORTHOPAEDICS,AIQ,GEN,"?1,25,000","?1,04,346",0,?0,2080,
1,2305,Maharashtra,"Holy Family Hospital, Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 85,000",0,? 0,268,
1,2306,Maharashtra,"Sadhu Vaswani Missions, Pune",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 90,000",0,? 0,430,
1,2307,Jharkhand,"CIP, Ranchi",PSYCHIATRY,AIQ,GEN,"? 3,000","? 100,706",0,? 0,643,
1,2308,Maharashtra,"Topiwala, Mumbai",ORTHOPAEDICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1300,
1,2309,Rajasthan,"SNMC, Jodhpur",GENERAL MEDICINE,AIQ,OBC,"?14,093","?87,216",2,"? 15,000,000",3101,
1,2310,Madhya Pradesh,"MGM Med Coll, Indore",ORTHOPAEDICS,AIQ,GEN,"?1,01,500","? 75,444",1,"?10,00,000",1300,
1,2311,Kerala,"Govt Med Coll, Kozhikode",OBG,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",3025,
1,2312,Delhi,"VMMC, Delhi",PAEDIATRICS,AIQ,OBC,"?15,000","?1,20,965",1,"? 2,000,000",1550,
1,2313,Kerala,"Medical College, Trivandrum",GENERAL SURGERY,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",2126,
1,2314,Uttar Pradesh,"IMS(BHU), Varanasi",GENERAL SURGERY,AIQ,OBC,"?48,226","?1,12,054",0,? 0,2424,
1,2315,Kerala,"TD Med Coll, Allepey",PAEDIATRICS,AIQ,OBC,"?69,470","? 57,876",1,"?50,00,000",1050,
1,2317,Maharashtra,"VMMC, Solapur",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",763,
1,2318,Maharashtra,"MPGIMER, Nashik",RADIO DIAGNOSIS,AIQ,EWS,"?1,57,100","? 93,559",1,"? 5,000,000",560,
1,2319,Karnataka,"Bangalore Med Coll, Bangalore",ORTHOPAEDICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",1993,
1,2320,Gujarat,"Govt Med Coll, Surat",ORTHOPAEDICS,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1150,
1,2322,Delhi,"VMMC, Delhi",OBG,IP,GEN,"?15,000","?1,20,965",1,"? 2,000,000",1550,
1,2323,Karnataka,"Chamrajanagar IMS, Karnataka",GENERAL MEDICINE,AIQ,OBC,"?1,23,400","? 56,250",1,"?50,00,000",750,
1,2325,Rajasthan,"SP Med Coll, Bikaner",GENERAL MEDICINE,AIQ,SC,"?14,093","?87,216",2,"? 15,000,000",1570,
1,2327,Maharashtra,"Breach Candy Hospital, Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","?89,489",0,? 0,213,
1,2328,West Bengal,"Govt. Med College, Kolkata",PAEDIATRICS,AIQ,GEN,"?12,000","? 61,634",3,"?30,00,000",2668,
1,2330,Telangana,"Osmania Med Coll, Hyderabad",GENERAL SURGERY,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,2331,Tamil Nadu,"SankaraNethralaya, Pycrofts,CHN",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,"? 125,000","? 48,000",0,? 0,86,
1,2332,Rajasthan,"SMS, Jaipur",PAEDIATRICS,AIQ,GEN,"?14,093","?87,216",2,"? 10,000,000",5702,
1,2334,Karnataka,"Mysore Med Coll, Mysore",PAEDIATRICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",1050,
1,2336,Rajasthan,"SMS, Jaipur",GENERAL SURGERY,AIQ,GEN,"?14,093","?87,216",2,"? 10,000,000",5702,
1,2337,Maharashtra,"Seth GS, Mumbai",OPHTHALMOLOGY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,2338,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL SURGERY,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",7285,
1,2339,Uttar Pradesh,"MLB Med Coll, Jhansi",GENERAL MEDICINE,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",700,
1,2340,Delhi,Human Care Med Trust Dwarka,DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 57,000",0,? 0,380,
1,2341,Tamil Nadu,"MIOT Hospital, Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?60,000",0,? 0,920,
1,2342,Delhi,"UCMS, Delhi",OPHTHALMOLOGY,AIQ,GEN,"?47,220","?1,32,336",1,"? 2,000,000",1000,
1,2343,Rajasthan,"Govt Med Coll, Kota",GENERAL MEDICINE,AIQ,EWS,"?14,093","?87,216",2,"? 15,000,000",2581,
1,2345,Kerala,"Medical Trust Hospital, Kochi",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 57,876",0,? 0,575,
1,2346,Goa,"Goa Med Coll, Panaji",ANAESTHESIOLOGY,AIQ,GEN,"?1,22,522","?80,000",1,"?50,00,000",1160,
1,2347,Andhra Pradesh,"SVIMS, Tirupati",GENERAL MEDICINE,AIQ,OBC,"?1,75,000","? 96,951",1,"?40,00,000",1257,
1,2348,Telangana,"Rajiv Gandhi IMS, Adilabad",GENERAL MEDICINE,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",Info Not Available,
1,2349,Maharashtra,"Seth GS, Mumbai",PAEDIATRICS,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,2350,Delhi,"Holy Family Hospital, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 82,150",0,? 0,345,
1,2352,Uttar Pradesh,"Max Super Speciality Hosp, Lucknow",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?60,000",0,? 0,299,
1,2354,Manipur,"RIMS, Imphal",RADIO DIAGNOSIS,AIQ,OBC,"?5,000","? 109,926",1,"?20,00,000",1074,
1,2355,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,600,
1,2356,Chhattisgarh,"Pt JNM Med Coll, Raipur",GENERAL MEDICINE,AIQ,GEN,"?20,000","? 67,500",2,"?50,00,000",1246,
1,2357,Maharashtra,"MPGIMER, Nashik",GENERAL MEDICINE,AIQ,OBC,"?1,57,100","? 93,559",1,"? 5,000,000",560,
1,2359,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL SURGERY,AIQ,GEN,"?54,700","?1,14,975",0,? 0,1269,
1,2360,Maharashtra,"Grant Med Coll, Mumbai",RADIO DIAGNOSIS,AIQ,ST,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,2361,Jharkhand,"CIP, Ranchi",PSYCHIATRY,AIQ,GEN,"? 3,000","? 100,706",0,? 0,643,
1,2362,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",GENERAL MEDICINE,AIQ,OBC,"?30,000","? 60,823",0,?0,1450,
1,2363,Andhra Pradesh,"ACSR Medical College, Nellore",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 60,823",0,?0,355,
1,2364,Himachal Pradesh,"IGMC, Shimla",GENERAL MEDICINE,AIQ,OBC,"?24,000","?40,000",2,"?40,00,000",1031,
1,2368,Telangana,"AIG Hospital, Hyderabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 67,032",0,? 0,720,
1,2370,Tamil Nadu,"Madurai Med Coll, Madurai",PAEDIATRICS,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",3518,
1,2371,Kerala,"Govt Med Coll, Kozhikode",TBRD,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",3025,
1,2372,Assam,"Silchar Med Coll, Silchar",GENERAL MEDICINE,AIQ,GEN,"?25,900","?55,200",2,"?20,00,000",1256,
1,2373,Haryana,"Pt BD Sharma, Rohtak",OBG,AIQ,GEN,"?1,25,000","?1,04,346",0,?0,2080,
1,2374,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 60,823",0,?0,715,
1,2375,Madhya Pradesh,"Gandhi Med Coll, Bhopal",GENERAL MEDICINE,AIQ,OBC,"?1,01,500","? 75,444",1,"?10,00,000",1135,
1,2377,Telangana,"Yashoda Hosp,SPRd,Secunderabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 67,032",0,? 0,1026,
1,2378,Maharashtra,"MGM NewBombay Hosp,Navi Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 89,698",0,? 0,400,
1,2380,Telangana,"Osmania Med Coll, Hyderabad",PAEDIATRICS,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,2381,Bihar,"Nalanda Med Coll, Patna",GENERAL MEDICINE,AIQ,GEN,"?9,000","? 82,000",2,"?25,00,000",750,
1,2382,Delhi,"ESI, Basaidarpur, Delhi",DERMATOLOGY,IP,GEN,"?2,50,000","?1,30,846",2,"?10,00,000",600,
1,2383,Maharashtra,"Ashoka Medicover Hosp, Nashik",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?86,000",0,? 0,225,
1,2384,Maharashtra,"Jehangir Hospital, Pune",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","?87,000",0,? 0,335,
1,2386,Haryana,"Pt BD Sharma, Rohtak",GENERAL SURGERY,AIQ,GEN,"?1,25,000","?1,04,346",0,?0,2080,
1,2387,Odisha,"VIMSAR, Burla",GENERAL MEDICINE,AIQ,OBC,"?35,000","? 73,042",2,"?55,09,464",1071,
1,2388,Maharashtra,"KJ Somaiya MedColl Hosp,Mumbai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 86,629",0,? 0,520,
1,2389,Tamil Nadu,"Madras Med Coll, Chennai",PSYCHIATRY,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",7285,
1,2390,Telangana,"Yashoda Hosp,SPRd,Secunderabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 67,032",0,? 0,1026,
1,2391,Maharashtra,"Topiwala, Mumbai",PAEDIATRICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1300,
1,2393,Haryana,"Pt BD Sharma, Rohtak",ORTHOPAEDICS,AIQ,GEN,"?1,25,000","?1,04,346",0,?0,2080,
1,2394,Rajasthan,"Govt Med Coll, Bharatpur",GENERAL MEDICINE,AIQ,GEN,"?89,489","?87,216",2,"? 15,000,000",Info Not Available,
1,2395,Telangana,"Osmania Med Coll, Hyderabad",GENERAL SURGERY,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,2396,Rajasthan,"Eternal HeartCare Cent, Jaipur",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 64,584",0,? 0,225,
1,2397,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL MEDICINE,AIQ,EWS,"?24,000","?1,10,646",2,"?40,00,000",1090,
1,2399,Gujarat,"Medical College, Baroda",GENERAL MEDICINE,AIQ,OBC,"?30,000","? 100,800",1,"?40,00,000",1250,
1,2400,Maharashtra,"Grant Med Coll, Mumbai",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,2401,Bihar,"Darbhanga, Lehriasarai",GENERAL MEDICINE,AIQ,GEN,"?9,000","? 82,000",2,"?25,00,000",1030,
1,2402,Gujarat,"MP Shah, Jamnagar",PAEDIATRICS,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1250,
1,2403,Gujarat,"SAL Hosp & Med Inst, Ahmedabad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 81,000",0,? 0,230,
1,2404,Punjab,"Govt Med Coll, Amritsar",GENERAL MEDICINE,AIQ,EWS,"?1,25,000","?76,000",2,"?20,00,000",951,
1,2407,Maharashtra,"Grant Med Coll, Mumbai",PSYCHIATRY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,2408,Odisha,"MKCG, Berhampur",PAEDIATRICS,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",1140,
1,2409,Himachal Pradesh,"IGMC, Shimla",RADIO DIAGNOSIS,AIQ,OBC,"?24,000","?40,000",2,"?40,00,000",1031,
1,2411,Maharashtra,"Grant Med Coll, Mumbai",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,2412,Delhi,"VMMC, Delhi",ORTHOPAEDICS,AIQ,SC,"?15,000","?1,20,965",1,"? 2,000,000",1550,
1,2413,Rajasthan,"Santokbha Durlabhji Mem,Jaipur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 82,800",0,? 0,525,
1,2414,Karnataka,"KIMS, Hubli",OBG,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",1200,
1,2415,Telangana,"Rajiv Gandhi IMS, Adilabad",DERMATOLOGY,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",Info Not Available,
1,2416,Maharashtra,"Lilavati Hospital, Mumbai",DNBNUCLEAR MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 86,630",0,? 0,330,
1,2417,West Bengal,"Govt. Med College, Kolkata",OBG,AIQ,GEN,"?12,000","? 61,634",3,"?30,00,000",2668,
1,2418,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ORTHOPAEDICS,AIQ,OBC,"? 51,000","? 136,008",1,"? 2,000,000",1626,
1,2419,Maharashtra,"Govt Med Coll, Nagpur",PAEDIATRICS,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1866,
1,2420,Tamil Nadu,Govt Thoothukudi Med Coll,GENERAL MEDICINE,AIQ,OBC,"?50,000","?54,025",2,"?40,00,000",1212,
1,2421,Uttar Pradesh,"IMS(BHU), Varanasi",ORTHOPAEDICS,AIQ,GEN,"?48,226","?1,12,054",0,? 0,2424,
1,2422,Uttar Pradesh,"IMS(BHU), Varanasi",PAEDIATRICS,AIQ,OBC,"?48,226","?1,12,054",0,? 0,2424,
1,2425,Karnataka,"Koppal Inst of MS, Koppal",GENERAL MEDICINE,AIQ,OBC,"?1,23,400","? 56,250",1,"?50,00,000",Info Not Available,
1,2427,Maharashtra,"BJMC, Pune",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1296,
1,2428,Rajasthan,"Jhalawar Med Coll, Jhalawar",GENERAL MEDICINE,AIQ,EWS,"?89,489","?87,216",2,"? 15,000,000",Info Not Available,
1,2429,Gujarat,"Shalby Hosp, SG Highway, Ahm",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 100,800",0,? 0,200,
1,2430,Karnataka,"KIMS, Hubli",PAEDIATRICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",1200,
1,2431,Telangana,"Continental Hosp, Hyderabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?67,032",0,? 0,587,
1,2432,Karnataka,"Aster CMI Hospital, Bangalore",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,509,
1,2433,Uttar Pradesh,"GSVM Med Coll, Kanpur",GENERAL MEDICINE,AIQ,OBC,"?24,000","?1,10,646",2,"?40,00,000",2083,
1,2434,Andhra Pradesh,"Apollo Hospital, Vizag",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 60,823",0,? 0,250,
1,2435,Telangana,"Osmania Med Coll, Hyderabad",PAEDIATRICS,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,2436,Telangana,"Gandhi Med Coll, Secunderabad",GENERAL SURGERY,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",1200,
1,2437,Odisha,"MKCG, Berhampur",GENERAL MEDICINE,AIQ,OBC,"?35,000","? 73,042",2,"?55,09,464",1140,
1,2438,Kerala,"Lourdes Hospital, Kochi",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 57,876",0,? 0,600,
1,2439,Karnataka,"Mysore Med Coll, Mysore",PAEDIATRICS,AIQ,GEN,"?1,23,400","? 56,250",1,"?50,00,000",1050,
1,2440,Delhi,"ABVIMS (Dr RML Hosp), Delhi",DERMATOLOGY,IP,EWS,"? 51,000","? 136,008",1,"? 2,000,000",1626,
1,2441,Maharashtra,"MGM NewBombay Hosp,Navi Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 89,698",0,? 0,400,
1,2442,Chandigarh,"GMC, Chandigarh",ORTHOPAEDICS,AIQ,GEN,"?34,500","?1,09,926",0,? 0,967,
1,2444,Delhi,"Holy Family Hospital, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 82,150",0,? 0,345,
1,2448,Tamil Nadu,"MIOT Hospital, Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?60,000",0,? 0,920,
1,2449,Maharashtra,"Grant Med Coll, Mumbai",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2844,
1,2450,Rajasthan,"SMS, Jaipur",GENERAL SURGERY,AIQ,GEN,"?14,093","?87,216",2,"? 10,000,000",5702,
1,2451,Odisha,"MKCG, Berhampur",PAEDIATRICS,AIQ,GEN,"?35,000","? 73,042",2,"?55,09,464",1140,
1,2453,Kerala,"Medical College, Trivandrum",ORTHOPAEDICS,AIQ,GEN,"?69,470","? 57,876",1,"?50,00,000",2126,
1,2454,Rajasthan,"Govt Med Coll, Bharatpur",GENERAL MEDICINE,AIQ,GEN,"?89,489","?87,216",2,"? 15,000,000",Info Not Available,
1,2455,Madhya Pradesh,"Gajra Raja Med Coll, Gwalior",GENERAL MEDICINE,AIQ,EWS,"?1,01,500","? 75,444",1,"?10,00,000",1100,
1,2456,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL SURGERY,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",7285,
1,2457,Telangana,"AIG Hospital, Hyderabad",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 67,032",0,? 0,720,
1,2458,Delhi,"MAMC, Delhi",RADIO DIAGNOSIS,DU,SC,"?16,200","?1,32,336",1,"? 2,000,000",2800,
1,2459,Bihar,"Nalanda Med Coll, Patna",GENERAL MEDICINE,AIQ,GEN,"?9,000","? 82,000",2,"?25,00,000",750,
1,2460,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL MEDICINE,AMU,GEN,"?54,700","?1,14,975",0,? 0,1269,
1,2461,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL MEDICINE,AMU,GEN,"?54,700","?1,14,975",0,? 0,1269,
1,2462,Maharashtra,"Sahyadri SS Hosp, Karve Road",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 89,000",0,? 0,225,
1,2463,Uttar Pradesh,"KGMU, Lucknow",GENERAL SURGERY,AIQ,GEN,"?54,700","? 126,725",2,"?40,00,000",4500,
1,2465,Uttar Pradesh,"JNMC (AMU), Aligarh",PAEDIATRICS,AIQ,GEN,"?54,700","?1,14,975",0,? 0,1269,
1,2466,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",GENERAL MEDICINE,AIQ,GEN,"?30,000","? 60,823",0,?0,532,
1,2467,Tamil Nadu,"Madurai Med Coll, Madurai",GENERAL SURGERY,AIQ,GEN,"?50,000","?54,025",2,"?40,00,000",3518,
1,2468,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",GENERAL MEDICINE,AIQ,OBC,"?30,000","? 60,823",0,?0,715,
1,2469,Kerala,"Govt Med Coll, Thrissur",PAEDIATRICS,AIQ,OBC,"?69,470","? 57,876",1,"?50,00,000",1400,
1,2470,Tamil Nadu,"Billroth Hospital, Chennai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","? 50,923",0,? 0,350,
1,2471,Uttar Pradesh,"Auton. State Med Coll, Ayodhya",GENERAL MEDICINE,AIQ,GEN,"?24,000","?1,10,646",2,"?40,00,000",300,
1,2472,Goa,"Goa Med Coll, Panaji",GENERAL SURGERY,AIQ,GEN,"?1,22,522","?80,000",1,"?50,00,000",1160,
1,2473,Maharashtra,"Seth GS, Mumbai",PSYCHIATRY,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",2250,
1,2475,Rajasthan,"SMS, Jaipur",PAEDIATRICS,AIQ,GEN,"?14,093","?87,216",2,"? 10,000,000",5702,
1,2476,Gujarat,"Govt Med Coll, Surat",GENERAL SURGERY,AIQ,GEN,"?30,000","? 100,800",1,"?40,00,000",1150,
1,2477,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DNBDERMATOLOGY,DNB Post MBBS,GEN,"? 125,000","? 109,926",0,? 0,500,
1,2478,Telangana,"Gandhi Med Coll, Secunderabad",ORTHOPAEDICS,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",1200,
1,2479,Uttarakhand,"Govt Med Coll, Haldwani",GENERAL MEDICINE,AIQ,GEN,"?60,000","?71,257",2,"?2,50,00,000",600,
1,2480,Karnataka,"IGICH, Bangalore",PAEDIATRICS,AIQ,OBC,"?1,23,400","? 56,250",1,"?50,00,000",500,
1,2481,Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",OBG,AIQ,GEN,"?1,57,100","? 93,559",1,"? 5,000,000",1177,
1,2482,Rajasthan,"Rukmani Birla Hospital, Jaipur",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,"? 125,000","?76,176",0,? 0,230,
1,2483,Delhi,"Lady Hardinge, Delhi",PAEDIATRICS,DU,GEN,"?16,200","?1,26,927",1,"? 2,000,000",877,
1,2484,Karnataka,"Bangalore Baptist, Bangalore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,450,
1,2485,Telangana,"Osmania Med Coll, Hyderabad",PAEDIATRICS,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,2486,Karnataka,"NarayanaHrudyalaya,Bommasandra",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"? 125,000","? 56,250",0,? 0,2000,
1,2487,Telangana,"NIMS, Hyderabad",EMERGENCY MEDICINE,AIQ,GEN,"?72,000","? 116,844",1,"? 2,000,000",1498,
1,2488,Telangana,"Osmania Med Coll, Hyderabad",PAEDIATRICS,AIQ,GEN,"?15,000","? 67,032",1,"? 2,000,000",4800,
1,2490,Karnataka,"Kasturba Med Coll, Manipal",RADIO DIAGNOSIS,MNG,GEN,"?33,98,000","? 56,250",0,? 0,2032,
1,2491,Chandigarh,"GMC, Chandigarh",OBG,AIQ,OBC,"?34,500","?1,09,926",0,? 0,967,
